country,year,life_expectancy_at_birth,source,source_url
Algeria,1964,42.99,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1965,42.85,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1966,42.75,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1967,42.73,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1968,42.81,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1969,42.99,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1970,43.33,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1971,43.78,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1972,44.38,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1973,45.1,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1974,45.95,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1975,46.92,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1976,48.03,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1977,49.25,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1978,50.62,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1979,52.41,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1980,54.51,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1981,57.42,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1982,59.59,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1983,61.25,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1984,62.72,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1985,64.15,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1986,65.27,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1987,66.13,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1988,66.91,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1989,67.46,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1990,67.66,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1991,67.69,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1992,67.72,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1993,67.8,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1994,67.28,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1995,67.69,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1996,68.22,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1997,68.86,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1998,69.33,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,1999,70.09,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2000,70.58,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2001,71.02,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2002,71.64,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2003,71.91,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2004,72.54,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2005,72.84,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2006,73.12,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2007,73.35,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2008,73.62,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2009,73.87,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2010,74.14,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2011,74.38,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2012,74.61,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2013,74.81,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2014,74.99,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2015,75.16,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2016,75.31,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2017,75.43,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2018,75.56,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2019,75.68,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2020,73.26,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2021,75.21,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2022,76.13,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
Algeria,2023,76.26,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1950,59.17,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1951,59.65,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1952,60.23,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1953,60.8,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1954,61.31,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1955,61.83,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1956,62.34,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1957,62.88,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1958,63.55,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1959,64.32,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1960,65.05,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1961,65.65,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1962,66.01,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1963,66.16,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1964,66.13,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1965,66,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1966,58.28,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1967,65.81,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1968,65.85,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1969,66.05,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1970,66.36,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1971,66.77,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1972,67.19,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1973,67.6,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1974,67.95,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1975,68.26,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
American Samoa,1976,68.47,UN World Population Prospects,https://population.un.org/wpp/downloads?folder=Standard%20Projections&group=Most%20used
